time	V(out)	I(Bat)
2.615754374903446e-006	2.827280e+001	-5.231093e-004
2.616048368306194e-006	2.827280e+001	-5.231003e-004
2.616352185523457e-006	2.827280e+001	-5.230908e-004
2.616766811113810e-006	2.827280e+001	-5.230780e-004
2.617220378339339e-006	2.827280e+001	-5.230639e-004
2.617535218686613e-006	2.827280e+001	-5.230542e-004
2.617762239670348e-006	2.827280e+001	-5.230472e-004
2.618029274070782e-006	2.827280e+001	-5.230389e-004
2.618302817311015e-006	2.827280e+001	-5.230304e-004
2.618699183280097e-006	2.827280e+001	-5.230182e-004
2.619123683630866e-006	2.827280e+001	-5.230050e-004
2.619603761034068e-006	2.827280e+001	-5.229902e-004
2.619869492437675e-006	2.827280e+001	-5.229819e-004
2.620176878235699e-006	2.827280e+001	-5.229724e-004
2.620492409239313e-006	2.827280e+001	-5.229627e-004
2.620915714359949e-006	2.827280e+001	-5.229496e-004
2.621383751441236e-006	2.827280e+001	-5.229351e-004
2.621654311934328e-006	2.827280e+001	-5.229267e-004
2.621878258795506e-006	2.827280e+001	-5.229198e-004
2.622158580884314e-006	2.827280e+001	-5.229111e-004
2.622445238782873e-006	2.827280e+001	-5.229023e-004
2.622853814382442e-006	2.827280e+001	-5.228897e-004
2.623290648543798e-006	2.827280e+001	-5.228761e-004
2.623652823354549e-006	2.827280e+001	-5.228649e-004
2.623895457948031e-006	2.827280e+001	-5.228574e-004
2.624180095433224e-006	2.827280e+001	-5.228486e-004
2.624474027763514e-006	2.827280e+001	-5.228395e-004
2.624882544137207e-006	2.827280e+001	-5.228269e-004
2.625325271551424e-006	2.827280e+001	-5.228132e-004
2.625709407801239e-006	2.827280e+001	-5.228014e-004
2.625949296790838e-006	2.827280e+001	-5.227940e-004
2.626224650186853e-006	2.827280e+001	-5.227855e-004
2.626509611599109e-006	2.827280e+001	-5.227767e-004
2.626910824041833e-006	2.827280e+001	-5.227643e-004
2.627346491787230e-006	2.827280e+001	-5.227508e-004
2.627741123048785e-006	2.827280e+001	-5.227387e-004
2.627989698756138e-006	2.827280e+001	-5.227310e-004
2.628279990049463e-006	2.827280e+001	-5.227220e-004
2.628579994636201e-006	2.827280e+001	-5.227128e-004
2.628992282627292e-006	2.827280e+001	-5.227000e-004
2.629441540919188e-006	2.827280e+001	-5.226862e-004
2.629782655152724e-006	2.827280e+001	-5.226756e-004
2.630015222716767e-006	2.827280e+001	-5.226685e-004
2.630285345686830e-006	2.827280e+001	-5.226601e-004
2.630563215968979e-006	2.827280e+001	-5.226516e-004
2.630961215064795e-006	2.827280e+001	-5.226393e-004
2.631389880724450e-006	2.827280e+001	-5.226260e-004
2.631835432548905e-006	2.827280e+001	-5.226123e-004
2.632093832573118e-006	2.827280e+001	-5.226044e-004
2.632393473472272e-006	2.827280e+001	-5.225951e-004
2.632702565667510e-006	2.827280e+001	-5.225856e-004
2.633120837075738e-006	2.827280e+001	-5.225727e-004
2.633580579404889e-006	2.827280e+001	-5.225585e-004
2.633871556586144e-006	2.827280e+001	-5.225496e-004
2.634094718753584e-006	2.827280e+001	-5.225427e-004
2.634363550135571e-006	2.827280e+001	-5.225344e-004
2.634638888804092e-006	2.827280e+001	-5.225259e-004
2.635037671750073e-006	2.827280e+001	-5.225136e-004
2.635463731761211e-006	2.827280e+001	-5.225005e-004
2.635921560394757e-006	2.827280e+001	-5.224864e-004
2.636182382738536e-006	2.827280e+001	-5.224784e-004
2.636484382668720e-006	2.827280e+001	-5.224691e-004
2.636795595492364e-006	2.827280e+001	-5.224595e-004
2.637215347029477e-006	2.827280e+001	-5.224466e-004
2.637677676716111e-006	2.827280e+001	-5.224324e-004
2.637962313635673e-006	2.827280e+001	-5.224236e-004
2.638185539127172e-006	2.827280e+001	-5.224167e-004
2.638457421058894e-006	2.827280e+001	-5.224083e-004
2.638736101078900e-006	2.827280e+001	-5.223998e-004
2.639137555468075e-006	2.827280e+001	-5.223874e-004
2.639566718594509e-006	2.827280e+001	-5.223742e-004
2.639994370656613e-006	2.827280e+001	-5.223611e-004
2.640248945693542e-006	2.827280e+001	-5.223532e-004
2.640544500870640e-006	2.827280e+001	-5.223441e-004
2.640849927393001e-006	2.827280e+001	-5.223348e-004
2.641265478909505e-006	2.827280e+001	-5.223220e-004
2.641720802096147e-006	2.827280e+001	-5.223080e-004
2.642026729443235e-006	2.827280e+001	-5.222986e-004
2.642251368577804e-006	2.827280e+001	-5.222917e-004
2.642516920066203e-006	2.827280e+001	-5.222835e-004
2.642788430989388e-006	2.827280e+001	-5.222752e-004
2.643183971957223e-006	2.827280e+001	-5.222630e-004
2.643606606638451e-006	2.827280e+001	-5.222500e-004
2.644101699385276e-006	2.827280e+001	-5.222348e-004
2.644371078459863e-006	2.827280e+001	-5.222266e-004
2.644682783772029e-006	2.827280e+001	-5.222170e-004
2.645001478551856e-006	2.827280e+001	-5.222072e-004
2.645427649605462e-006	2.827280e+001	-5.221941e-004
2.645900004830202e-006	2.827280e+001	-5.221796e-004
2.646161056100084e-006	2.827280e+001	-5.221716e-004
2.646385599800949e-006	2.827280e+001	-5.221647e-004
2.646672456370827e-006	2.827280e+001	-5.221559e-004
2.646964209294829e-006	2.827280e+001	-5.221469e-004
2.647378170181958e-006	2.827280e+001	-5.221342e-004
2.647820265752953e-006	2.827280e+001	-5.221207e-004
2.648139906723548e-006	2.827280e+001	-5.221108e-004
2.648374682134490e-006	2.827280e+001	-5.221036e-004
2.648654128122057e-006	2.827280e+001	-5.220951e-004
2.648941776159991e-006	2.827280e+001	-5.220863e-004
2.649347263656145e-006	2.827280e+001	-5.220738e-004
2.649783490096700e-006	2.827280e+001	-5.220604e-004
2.650215030010937e-006	2.827280e+001	-5.220472e-004
2.650463067480926e-006	2.827280e+001	-5.220396e-004
2.650745263302131e-006	2.827280e+001	-5.220310e-004
2.651038718674825e-006	2.827280e+001	-5.220220e-004
2.651444286719911e-006	2.827280e+001	-5.220095e-004
2.651888828480381e-006	2.827280e+001	-5.219959e-004
2.652225671040341e-006	2.827280e+001	-5.219856e-004
2.652464739606523e-006	2.827280e+001	-5.219782e-004
2.652748006254699e-006	2.827280e+001	-5.219696e-004
2.653039901178343e-006	2.827280e+001	-5.219606e-004
2.653447893710768e-006	2.827280e+001	-5.219482e-004
2.653888417502480e-006	2.827280e+001	-5.219346e-004
2.654286993538892e-006	2.827280e+001	-5.219224e-004
2.654529056344008e-006	2.827280e+001	-5.219150e-004
2.654805896904320e-006	2.827280e+001	-5.219065e-004
2.655092876718447e-006	2.827280e+001	-5.218977e-004
2.655494967218570e-006	2.827280e+001	-5.218855e-004
2.655932742302774e-006	2.827280e+001	-5.218720e-004
2.656312134455288e-006	2.827280e+001	-5.218604e-004
2.656558243161242e-006	2.827280e+001	-5.218529e-004
2.656846711216538e-006	2.827280e+001	-5.218441e-004
2.657144658943778e-006	2.827280e+001	-5.218349e-004
2.657555854378835e-006	2.827280e+001	-5.218224e-004
2.658002794905390e-006	2.827280e+001	-5.218087e-004
2.658359281898636e-006	2.827280e+001	-5.217978e-004
2.658594436461724e-006	2.827280e+001	-5.217906e-004
2.658865968179245e-006	2.827280e+001	-5.217823e-004
2.659145869547843e-006	2.827280e+001	-5.217738e-004
2.659544618747248e-006	2.827280e+001	-5.217615e-004
2.659975323783211e-006	2.827280e+001	-5.217484e-004
2.660404047809732e-006	2.827280e+001	-5.217353e-004
2.660659287451466e-006	2.827280e+001	-5.217275e-004
2.660956001492981e-006	2.827280e+001	-5.217184e-004
2.661262352479006e-006	2.827280e+001	-5.217090e-004
2.661678778130035e-006	2.827280e+001	-5.216963e-004
2.662135153548091e-006	2.827280e+001	-5.216824e-004
2.662435383912769e-006	2.827280e+001	-5.216732e-004
2.662658392023975e-006	2.827280e+001	-5.216664e-004
2.662922965206528e-006	2.827280e+001	-5.216583e-004
2.663193126017425e-006	2.827280e+001	-5.216501e-004
2.663588139967156e-006	2.827280e+001	-5.216380e-004
2.664009552514510e-006	2.827280e+001	-5.216251e-004
2.664514415609796e-006	2.827280e+001	-5.216097e-004
2.664786288377245e-006	2.827280e+001	-5.216014e-004
2.665131539640847e-006	2.827280e+001	-5.215909e-004
2.665446313702779e-006	2.827280e+001	-5.215813e-004
2.665893349662769e-006	2.827280e+001	-5.215677e-004
2.666362138633343e-006	2.827280e+001	-5.215533e-004
2.666605492949890e-006	2.827280e+001	-5.215459e-004
2.666833648761496e-006	2.827280e+001	-5.215390e-004
2.667120711647199e-006	2.827280e+001	-5.215302e-004
2.667428708658027e-006	2.827280e+001	-5.215208e-004
2.667845654721519e-006	2.827280e+001	-5.215080e-004
2.668307102022943e-006	2.827280e+001	-5.214940e-004
2.668578545668036e-006	2.827280e+001	-5.214857e-004
2.668808722259203e-006	2.827280e+001	-5.214787e-004
2.669099127600036e-006	2.827280e+001	-5.214699e-004
2.669394847904366e-006	2.827280e+001	-5.214608e-004
2.669810518779971e-006	2.827280e+001	-5.214481e-004
2.670254651730890e-006	2.827280e+001	-5.214346e-004
2.670608498476972e-006	2.827280e+001	-5.214238e-004
2.670842631111206e-006	2.827280e+001	-5.214167e-004
2.671112721952697e-006	2.827280e+001	-5.214085e-004
2.671390822096130e-006	2.827280e+001	-5.214000e-004
2.671788472257527e-006	2.827280e+001	-5.213879e-004
2.672217457908369e-006	2.827280e+001	-5.213748e-004
2.672659866264781e-006	2.827280e+001	-5.213614e-004
2.672917983239228e-006	2.827280e+001	-5.213535e-004
2.673217700088808e-006	2.827280e+001	-5.213444e-004
2.673526763288271e-006	2.827280e+001	-5.213349e-004
2.673945149929686e-006	2.827280e+001	-5.213222e-004
2.674404732074580e-006	2.827280e+001	-5.213082e-004
2.674696804947011e-006	2.827280e+001	-5.212993e-004
2.674919682784533e-006	2.827280e+001	-5.212926e-004
2.675187574201872e-006	2.827280e+001	-5.212844e-004
2.675461817465108e-006	2.827280e+001	-5.212760e-004
2.675859835443459e-006	2.827280e+001	-5.212639e-004
2.676284951732915e-006	2.827280e+001	-5.212510e-004
2.676749223973966e-006	2.827280e+001	-5.212369e-004
2.677011788623772e-006	2.827280e+001	-5.212289e-004
2.677315991196485e-006	2.827280e+001	-5.212196e-004
2.677628962311197e-006	2.827280e+001	-5.212101e-004
2.678050205801846e-006	2.827280e+001	-5.211973e-004
2.678514634611844e-006	2.827280e+001	-5.211832e-004
2.678794791942629e-006	2.827280e+001	-5.211747e-004
2.679017877703371e-006	2.827280e+001	-5.211679e-004
2.679291734023008e-006	2.827280e+001	-5.211596e-004
2.679572406805240e-006	2.827280e+001	-5.211511e-004
2.679975616306433e-006	2.827280e+001	-5.211388e-004
2.680406726173194e-006	2.827280e+001	-5.211257e-004
2.680814012090569e-006	2.827280e+001	-5.211133e-004
2.681064935225609e-006	2.827280e+001	-5.211057e-004
2.681357286270930e-006	2.827280e+001	-5.210968e-004
2.681659478508857e-006	2.827280e+001	-5.210877e-004
2.682073018838940e-006	2.827280e+001	-5.210751e-004
2.682524532376757e-006	2.827280e+001	-5.210614e-004
2.682854488135821e-006	2.827280e+001	-5.210513e-004
2.683084393801128e-006	2.827280e+001	-5.210444e-004
2.683352451815815e-006	2.827280e+001	-5.210363e-004
2.683627578595174e-006	2.827280e+001	-5.210279e-004
2.684024283523548e-006	2.827280e+001	-5.210158e-004
2.684450420145914e-006	2.827280e+001	-5.210029e-004
2.684913422961186e-006	2.827280e+001	-5.209889e-004
2.685175946442864e-006	2.827280e+001	-5.209809e-004
2.685480339827925e-006	2.827280e+001	-5.209717e-004
2.685793385642786e-006	2.827280e+001	-5.209622e-004
2.686214813005771e-006	2.827280e+001	-5.209494e-004
2.686679333000592e-006	2.827280e+001	-5.209353e-004
2.686959325588476e-006	2.827280e+001	-5.209268e-004
2.687182365875545e-006	2.827280e+001	-5.209201e-004
2.687456238589140e-006	2.827280e+001	-5.209118e-004
2.687736922194717e-006	2.827280e+001	-5.209033e-004
2.688140156864299e-006	2.827280e+001	-5.208910e-004
2.688571291432080e-006	2.827280e+001	-5.208779e-004
2.688977812273477e-006	2.827280e+001	-5.208656e-004
2.689228656127350e-006	2.827280e+001	-5.208580e-004
2.689521003467967e-006	2.827280e+001	-5.208492e-004
2.689823171686742e-006	2.827280e+001	-5.208400e-004
2.690236722337627e-006	2.827280e+001	-5.208275e-004
2.690688184820260e-006	2.827280e+001	-5.208138e-004
2.691018743562217e-006	2.827280e+001	-5.208038e-004
2.691248706098709e-006	2.827280e+001	-5.207969e-004
2.691516713914340e-006	2.827280e+001	-5.207887e-004
2.691791792469824e-006	2.827280e+001	-5.207804e-004
2.692188442981694e-006	2.827280e+001	-5.207684e-004
2.692614551491038e-006	2.827280e+001	-5.207555e-004
2.693077341304261e-006	2.827280e+001	-5.207415e-004
2.693339892786479e-006	2.827280e+001	-5.207335e-004
2.693644386691147e-006	2.827280e+001	-5.207243e-004
2.693957498850276e-006	2.827280e+001	-5.207148e-004
2.694379002749780e-006	2.827280e+001	-5.207021e-004
2.694843577809382e-006	2.827280e+001	-5.206881e-004
2.695123581218279e-006	2.827280e+001	-5.206796e-004
2.695346562392072e-006	2.827280e+001	-5.206728e-004
2.695620334464793e-006	2.827280e+001	-5.206646e-004
2.695900912145905e-006	2.827280e+001	-5.206561e-004
2.696304073085447e-006	2.827280e+001	-5.206439e-004
2.696735121200968e-006	2.827280e+001	-5.206309e-004
2.697141846048253e-006	2.827280e+001	-5.206186e-004
2.697392795493253e-006	2.827280e+001	-5.206109e-004
2.697685313631984e-006	2.827280e+001	-5.206021e-004
2.697987634020295e-006	2.827280e+001	-5.205930e-004
2.698401307257467e-006	2.827280e+001	-5.205805e-004
2.698852915626123e-006	2.827280e+001	-5.205668e-004
2.699182884883005e-006	2.827280e+001	-5.205569e-004
2.699412650808035e-006	2.827280e+001	-5.205499e-004
2.699680459589908e-006	2.827280e+001	-5.205419e-004
2.699955280848444e-006	2.827280e+001	-5.205335e-004
2.700351795350540e-006	2.827280e+001	-5.205216e-004
2.700777676448634e-006	2.827280e+001	-5.205087e-004
2.701241873149678e-006	2.827280e+001	-5.204947e-004
2.701504804530166e-006	2.827280e+001	-5.204867e-004
2.701809778931354e-006	2.827280e+001	-5.204775e-004
2.702123265916967e-006	2.827280e+001	-5.204681e-004
2.702545094003746e-006	2.827280e+001	-5.204554e-004
2.703010122875026e-006	2.827280e+001	-5.204413e-004
2.703289172586003e-006	2.827280e+001	-5.204329e-004
2.703512131269708e-006	2.827280e+001	-5.204262e-004
2.703786347424484e-006	2.827280e+001	-5.204179e-004
2.704067358035304e-006	2.827280e+001	-5.204094e-004
2.704470909831301e-006	2.827280e+001	-5.203973e-004
2.704902385163415e-006	2.827280e+001	-5.203842e-004
2.705304782772270e-006	2.827280e+001	-5.203721e-004
2.705554983347402e-006	2.827280e+001	-5.203646e-004
2.705846877309131e-006	2.827280e+001	-5.203558e-004
2.706148542010096e-006	2.827280e+001	-5.203467e-004
2.706561828072618e-006	2.827280e+001	-5.203342e-004
2.707012679114572e-006	2.827280e+001	-5.203207e-004
2.707347574924693e-006	2.827280e+001	-5.203105e-004
2.707578293670863e-006	2.827280e+001	-5.203036e-004
2.707846576571229e-006	2.827280e+001	-5.202955e-004
2.708122088305495e-006	2.827280e+001	-5.202872e-004
2.708518835707323e-006	2.827280e+001	-5.202753e-004
2.708945395451567e-006	2.827280e+001	-5.202624e-004
2.709403625582712e-006	2.827280e+001	-5.202486e-004
2.709665348612077e-006	2.827280e+001	-5.202407e-004
2.709969102324314e-006	2.827280e+001	-5.202316e-004
2.710281572478865e-006	2.827280e+001	-5.202222e-004
2.710702617795601e-006	2.827280e+001	-5.202095e-004
2.711166307152902e-006	2.827280e+001	-5.201956e-004
2.711448771830771e-006	2.827280e+001	-5.201870e-004
2.711671547980594e-006	2.827280e+001	-5.201803e-004
2.711943772102592e-006	2.827280e+001	-5.201722e-004
2.712222768217416e-006	2.827280e+001	-5.201637e-004
2.712624628158907e-006	2.827280e+001	-5.201517e-004
2.713054208469653e-006	2.827280e+001	-5.201388e-004
2.713472910727928e-006	2.827280e+001	-5.201261e-004
2.713726309615083e-006	2.827280e+001	-5.201185e-004
2.714021316243186e-006	2.827280e+001	-5.201097e-004
2.714326054262279e-006	2.827280e+001	-5.201005e-004
2.714741355375966e-006	2.827280e+001	-5.200880e-004
2.715195656125596e-006	2.827280e+001	-5.200743e-004
2.715510078292065e-006	2.827280e+001	-5.200649e-004
2.715736177597861e-006	2.827280e+001	-5.200581e-004
2.716001755725348e-006	2.827280e+001	-5.200501e-004
2.716273465629493e-006	2.827280e+001	-5.200420e-004
2.716668741084957e-006	2.827280e+001	-5.200301e-004
2.717091714878922e-006	2.827280e+001	-5.200173e-004
2.717579557366467e-006	2.827280e+001	-5.200027e-004
2.717847938196198e-006	2.827280e+001	-5.199946e-004
2.718159112215898e-006	2.827280e+001	-5.199853e-004
2.718477314647440e-006	2.827280e+001	-5.199757e-004
2.718903220441035e-006	2.827280e+001	-5.199630e-004
2.719374558658348e-006	2.827280e+001	-5.199488e-004
2.719639103642126e-006	2.827280e+001	-5.199409e-004
2.719862840621921e-006	2.827280e+001	-5.199342e-004
2.720146243288185e-006	2.827280e+001	-5.199257e-004
2.720435294391567e-006	2.827280e+001	-5.199170e-004
2.720846528748685e-006	2.827280e+001	-5.199047e-004
2.721285979194495e-006	2.827280e+001	-5.198914e-004
2.721621907398174e-006	2.827280e+001	-5.198814e-004
2.721860668677381e-006	2.827280e+001	-5.198742e-004
2.722143419889337e-006	2.827280e+001	-5.198657e-004
2.722434811527234e-006	2.827280e+001	-5.198570e-004
2.722842374407411e-006	2.827280e+001	-5.198448e-004
2.723282206593519e-006	2.827280e+001	-5.198315e-004
2.723690432939964e-006	2.827280e+001	-5.198193e-004
2.723933620612605e-006	2.827280e+001	-5.198120e-004
2.724210863228603e-006	2.827280e+001	-5.198037e-004
2.724498545045877e-006	2.827280e+001	-5.197951e-004
2.724900774885846e-006	2.827280e+001	-5.197831e-004
2.725339438606866e-006	2.827280e+001	-5.197699e-004
2.725709904940927e-006	2.827280e+001	-5.197588e-004
2.725955056479040e-006	2.827280e+001	-5.197515e-004
2.726243436764478e-006	2.827280e+001	-5.197428e-004
2.726541054959204e-006	2.827280e+001	-5.197339e-004
2.726952332152592e-006	2.827280e+001	-5.197216e-004
2.727398718600027e-006	2.827280e+001	-5.197082e-004
2.727761315055875e-006	2.827280e+001	-5.196974e-004
2.727996923481368e-006	2.827280e+001	-5.196903e-004
2.728268093817257e-006	2.827280e+001	-5.196822e-004
2.728547725648923e-006	2.827280e+001	-5.196738e-004
2.728946082343924e-006	2.827280e+001	-5.196619e-004
2.729376683968962e-006	2.827280e+001	-5.196490e-004
2.729802697015368e-006	2.827280e+001	-5.196363e-004
2.730058006576110e-006	2.827280e+001	-5.196286e-004
2.730355418674398e-006	2.827280e+001	-5.196197e-004
2.730662253000717e-006	2.827280e+001	-5.196105e-004
2.731079238926944e-006	2.827280e+001	-5.195981e-004
2.731535957023651e-006	2.827280e+001	-5.195844e-004
2.731836627077920e-006	2.827280e+001	-5.195754e-004
2.732059113806109e-006	2.827280e+001	-5.195687e-004
2.732322697551096e-006	2.827280e+001	-5.195609e-004
2.732591587185902e-006	2.827280e+001	-5.195529e-004
2.732985838880913e-006	2.827280e+001	-5.195410e-004
2.733406217590778e-006	2.827280e+001	-5.195285e-004
2.733916225614332e-006	2.827280e+001	-5.195132e-004
2.734190033107783e-006	2.827280e+001	-5.195051e-004
2.734531861277368e-006	2.827280e+001	-5.194948e-004
2.734849541831601e-006	2.827280e+001	-5.194853e-004
